"","date","subject","contact","lines","url","funding","event","position"
"572","2018-02-07","Job Posting: Field Ecology Intern, Maine Natural Areas Program Maine Department of Agriculture, Conservation and Forestry","Mary Yurlina",134,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=16370",FALSE,FALSE,FALSE
"573","2018-02-02","Job: Biological Science Technician, birds, Colorado","David Inouye",142,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=4579",FALSE,FALSE,FALSE
"574","2018-02-06","Job: Lead Field Technician; NH/ME Freshwater Ecology/Fisheries","Young Trout.  Young Science",128,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=14961",FALSE,FALSE,FALSE
"575","2018-02-01","Job: MarineGEO Marine Biodiversity Scientist, Smithsonian Institution","Murray, Maria C.",39,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=1481",FALSE,FALSE,FALSE
"576","2018-02-07","Job: Pollinator research position at Purdue Entomology","Ian Kaplan",36,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=18614",FALSE,FALSE,FALSE
"577","2018-02-01","Job: Public Education Supervisor at Jefferson Memorial Forest, Louisville, Kentucky","Charlotte Caldwell",160,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=1289",FALSE,FALSE,FALSE
"578","2018-02-05","Job: Seasonal Seed Technician - Ely, Nevada","Greg Gust",156,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=7389",FALSE,FALSE,FALSE
"579","2018-02-05","JOB: Wildlife Field Technicians – Nevada (temporary/seasonal)","Margarete Walden",90,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=7027",FALSE,FALSE,FALSE
"580","2018-02-05","Laboratory technician position - Biogeochemistry Core Facility","Zack Kayler",53,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=10558",FALSE,FALSE,TRUE
"581","2018-02-05","Lecturer position in Ecology at Stanford University","Tadashi Fukami",47,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=10711",FALSE,FALSE,FALSE
"582","2018-02-05","Looking for a paper","Benoit Lebreton",25,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=8494",FALSE,FALSE,FALSE
"583","2018-02-05","M.S. Assistantship - Phytoplankton Ecology","Michael Wetz",36,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=7518",FALSE,FALSE,FALSE
"584","2018-02-05","M.S. Assistantship- Forest Hydrology &amp; Biogeochemistry","Siegert, Courtney",43,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=9126",FALSE,FALSE,FALSE
"585","2018-02-02","M.S. graduate assistantship in heterogeneity-diversity relationships","Greg Houseman",47,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=3381",FALSE,FALSE,TRUE
"586","2018-02-06","Marine Science Internships and Research Experiences in Spain","Bruno Diaz Lopez",263,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=11946",FALSE,FALSE,FALSE
"587","2018-02-04","Measures of dietary overlap that use only % frequency of occurence?","Russell Burke",22,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=5967",FALSE,FALSE,FALSE
"588","2018-02-06","Movement ecology (MOVE01) - 2 places due to cancellations","Oliver Hooker",57,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=13294",FALSE,FALSE,FALSE
"589","2018-02-03","MS and PhD positions in Insect Ecology at Clemson","Carmen Blubaugh",36,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=5680",FALSE,FALSE,FALSE
"590","2018-02-07","Msc position in forest ecology","Desrochers, Annie",184,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=17396",FALSE,FALSE,FALSE
"591","2018-02-03","Multiple postdoctoral researcher positions at Institute of Oceanography at Shanghai Jiao Tong University","Ji Li",47,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=5205",FALSE,FALSE,TRUE
"592","2018-02-07","New blog post- Canada proposed revisions to the Fish eries Act. Here’s how science and conservation experts rea cted","David Shiffman",61,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=17045",FALSE,FALSE,FALSE
"593","2018-02-06","New position as Assistant professor in Ecology, Univ. Lausanne, Switzerland","Antoine Guisan",72,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=12641",FALSE,FALSE,TRUE
"594","2018-02-07","New position as Assistant professor in Ecology, Univ. Lausanne, Switzerland - new link","Antoine Guisan",74,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=15860",FALSE,FALSE,FALSE
"595","2018-02-05","Paclim2019: Weather and Climate of Extreme Events","David Inouye",257,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=10307",FALSE,FALSE,FALSE
"596","2018-02-02","Paleontology Field Research School for Undergraduates - La Brea Tar Pits","Miriam Bar Zemer",267,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=4840",FALSE,FALSE,TRUE
"597","2018-02-02","Ph.D. opportunity in tropical agroecology","David Inouye",91,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=2554",FALSE,FALSE,FALSE
"598","2018-02-06","Ph.D. opportunity with Mark Vellend","Mark Vellend",74,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=14629",FALSE,FALSE,FALSE
"599","2018-02-04","PhD assistantship in plant-herbivore interactions","Carmen Blubaugh",31,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=6135",FALSE,FALSE,TRUE
"600","2018-02-06","PhD assistantship- Stormwater and tidal marsh habitat","Chris Anderson",49,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=12214",FALSE,FALSE,TRUE
"601","2018-02-05","PhD Opportunity in Avian Community Ecology: Mississippi State University","Rush, Scott",195,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=8978",FALSE,FALSE,FALSE
"602","2018-02-07","PhD position available to study pollinator ecology in Canada","David Inouye",118,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=17262",FALSE,FALSE,FALSE
"603","2018-02-06","PhD Position in Remote Sensing-GIS-Environment Science@Ohio State University","Kaiguang Zhao",88,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=15691",FALSE,FALSE,FALSE
"604","2018-02-05","PhD scholarship - plant-microbial partnerships - Sydney, Australia","Jeff Powell",41,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=10984",TRUE,FALSE,FALSE
"605","2018-02-06","Position announcement: Research Associate - Forestry &amp; Applied Ecology","Michael Blazier",50,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=14307",FALSE,FALSE,FALSE
"606","2018-02-04","Post Doctoral Position in plant-pollinator networks","Tiffany Knight",32,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=5824",FALSE,FALSE,FALSE
"607","2018-02-06","POST-DOCS in FRESHWATER ECOLOGY for THE JEFFERSON PROJECT","Relyea, Rick",84,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=15257",FALSE,FALSE,FALSE
"608","2018-02-07","Postdoc Opportunities - PhenoCam project, Richardson Lab, Northern Arizona University","Andrew Richardson",116,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=16044",FALSE,FALSE,FALSE
"609","2018-02-05","Postdoc position in quantitative ecology at Michigan State University","Elise Zipkin",64,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=9675",FALSE,FALSE,FALSE
"610","2018-02-01","Postdoc position- quantitative fisheries","Kelly Robinson",60,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=521",FALSE,FALSE,FALSE
"611","2018-02-05","Postdoc Position: Dendroecological perspectives on temperate mountain forest dynamics of Central and Eastern Europe","Marketa Chaloupkova",131,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=6551",FALSE,FALSE,FALSE
"612","2018-02-07","Postdoc/PHD positions in remote sensing at UW-Madison","Volker Radeloff",140,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=18758",FALSE,FALSE,FALSE
"613","2018-02-07","POSTDOCTORAL FELLOW - UNIVERSITY OF KANSAS RIVER ECOLOGY LAB","Arsenault, Emily Rae",53,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=18123",FALSE,FALSE,FALSE
"614","2018-02-05","Postdoctoral Fellowship in Soil Insect Biogeochemistry and Microbiology","Douglas Richmond",91,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=11144",FALSE,FALSE,FALSE
"615","2018-02-02","Postdoctoral Fellowship: Multi-disciplinary research in climate adaptation, University of Notre dame","Notre Dame Environmental Change Initiative",50,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=2820",FALSE,FALSE,TRUE
"616","2018-02-01","Postdoctoral position in Fish Functional Morphology/Feeding kinematics at the Red Sea, Eilat, Israel and UNC Chapel Hill","Roi Holzman",852,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=1816",FALSE,FALSE,FALSE
"617","2018-02-02","Postdoctoral position, vegetation/soil/landscape ecology","Brandon  Bestelmeyer",27,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=4262",FALSE,FALSE,FALSE
"618","2018-02-07","Postdoctoral researcher in nitrogen cycling and plant-microbe interactions","Angela Kent",101,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=16566",FALSE,FALSE,TRUE
"619","2018-02-06","Postdoctoral Scholar Position: Insect Mediated Ecosystem Services","Josh King",49,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=12486",FALSE,FALSE,FALSE
"620","2018-02-05","Problem with batch processing of digital images","Greg Houseman",32,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=7656",FALSE,FALSE,FALSE
"621","2018-02-06","REACCH Summer Undergraduate Internship Program 2018","David Inouye",127,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=15132",FALSE,FALSE,TRUE
"622","2018-02-02","Recruiting Interns, Hubbard Brook and Bartlett Experimental Forests","Forest Ecology",98,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=3218",FALSE,FALSE,FALSE
"623","2018-02-02","REGISTRATION NOW OPEN for Field Experiences in Microwave Remote Sensing for Agricultural Hydrology","Elizabeth Tran",349,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=2383",FALSE,FALSE,FALSE
"624","2018-02-05","Reminder: Science Communication Workshop at OSM18","Shane M Hanlon",49,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=7802",FALSE,FALSE,FALSE
"625","2018-02-06","Research Assistant Positions - Aquatic Ecology, Michigan State University","John B. Hume",100,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=15402",FALSE,FALSE,FALSE
"626","2018-02-02","Researcher I (fisheries biologist)","Alison Coulter",42,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=3802",FALSE,FALSE,TRUE
"627","2018-02-07","REU Opportunity at Miami University","Garrett, Patrick",87,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=17843",FALSE,FALSE,FALSE
"628","2018-02-07","River Ranger Internship on the Colorado River in Colorado","Liz Doby",109,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=18283",FALSE,FALSE,FALSE
"629","2018-02-01","Seasonal Field Technician Positions: Forest Ecology - Washington University in St. Louis","Jonathan Myers",76,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=217",FALSE,FALSE,FALSE
"630","2018-02-03","Seeking Employment (San Diego)","Madisen Hinkley",119,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=6420",FALSE,FALSE,FALSE
"631","2018-02-05","Seeking M.S. for plant macrofossil work","Melanie Riedinger-Whitmore",39,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=10159",FALSE,FALSE,FALSE
"632","2018-02-02","seeking tips: harassment by authority figures in conservation field","Erik Hoffner",87,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=4119",FALSE,FALSE,FALSE
"633","2018-02-05","Smithsonian Bicoastal Science Communications Internship","Gustafson, Dan",236,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=6770",FALSE,FALSE,FALSE
"634","2018-02-06","Submit an Abstract for the 2018 ESA Annual Meeting!","Jennifer Riem",229,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=14183",FALSE,FALSE,FALSE
"635","2018-02-05","Summer Internship in Marine Ecology - Smithsonian Marine Station - Florida","SUBSCRIBE ECOLOG-L Dean Janiak",53,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=7210",FALSE,FALSE,FALSE
"636","2018-02-06","Technician Positions Available - Cariveau Native Bee Lab","Kiley Friedrich",340,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=12083",FALSE,FALSE,FALSE
"637","2018-02-01","Temporary postion: fisheries conflict researcher","Sarah Glaser",43,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=1012",FALSE,FALSE,TRUE
"638","2018-02-02","Tenure-track Assistant Professor: Cell &amp; Molecular Biology","Amy Anne Erickson",43,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=2667",FALSE,FALSE,FALSE
"639","2018-02-05","Tropical Avian Ecology - Summer Field course","Peter Lahanas",1624,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=9286",FALSE,TRUE,FALSE
"640","2018-02-06","Tropical Ethnobiology - Summer Class","Peter Lahanas",1555,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=13911",FALSE,FALSE,FALSE
"641","2018-02-01","Trying again: Requesting Insects: Bug Zoos! Need insects for Science Festival etc - and new lab!","Aaron T. Dossey",77,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=2012",FALSE,FALSE,FALSE
"642","2018-02-02","Using Turnitin in science classes","Jorge A. Santiago-Blay",127,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=4988",FALSE,FALSE,FALSE
"643","2018-02-02","Re: Using Turnitin in science classes","cruzan",254,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=5105",FALSE,FALSE,FALSE
"644","2018-02-05","Re: Using Turnitin in science classes","Emily Moran",334,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=9407",FALSE,FALSE,FALSE
"645","2018-02-01","Volunteer opportunity with the Delaware Shorebird Project","DeRose-Wilson, Audrey L (DNREC)",251,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=661",FALSE,FALSE,FALSE
"646","2018-02-06","[POTENTIAL JUNK MAIL] Job: Wildlife Conservation Society, Rockies Regional Director","David Inouye",13,"/cgi-bin/wa?A2=ind1802a&L=ecolog-l&P=12814",FALSE,FALSE,FALSE
"647","2018-01-31","(Extended Deadline) Eels and Lamprey: Special Session (SS37) ASLO 2018 Summer Meeting","Studio, Jonathan - studioja",78,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=7782",FALSE,FALSE,FALSE
"648","2018-01-29","2018 Field Season Biological Technicians Needed","Zack, Conrad",153,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=712",FALSE,FALSE,FALSE
"649","2018-01-31","8th Annual Yosemite Symbiosis Workshop!","Carolin Frank",68,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=7960",FALSE,FALSE,FALSE
"650","2018-01-29","Assistant or Associate Professor in Coupled Natural and Human Systems Modeling at East Carolina University","April MH Blakeslee",140,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=1798",FALSE,FALSE,FALSE
"651","2018-01-30","Assistant/Associate Professor ""Bryan Endowed Program for Upland Bird and Prairie Habitat Conservation""","Marcus Lashley",153,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=4136",FALSE,FALSE,FALSE
"652","2018-01-30","Biological Science Technician (Bees and Crop Pollination): Michigan","Kelsey Graham",92,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=6143",FALSE,FALSE,FALSE
"653","2018-01-30","Bug Zoos! Need insects for Science Festival etc - and new lab!","Aaron T. Dossey",74,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=6508",FALSE,FALSE,FALSE
"654","2018-01-30","Call for abstracts for the 9th International Symbiosis Society Congress","Jack Koch",329,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=5852",FALSE,FALSE,FALSE
"655","2018-01-29","Calling all Project Directors! Apply now to ESA's Sustaining Bio Infrastructure Course and save $50!","Jill Parsons",101,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=830",FALSE,FALSE,FALSE
"656","2018-01-29","Climate Change REU Internship Program at Edgewater, MD","Gustafson, Dan",274,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=219",FALSE,FALSE,FALSE
"657","2018-01-29","Correction and Apology Regarding the Use of ""REU""","Peter Lahanas",48,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=3203",FALSE,FALSE,FALSE
"658","2018-01-30","Deadline approaching: Graduate Research Assistantship (MS), Plant Population Genetics","Carol Baskauf",72,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=5423",FALSE,FALSE,FALSE
"659","2018-01-31","Ecology and Environmental Science Faculty and Postdoc Recruitment Events in California by Xiamen University","Ji Li",117,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=9421",FALSE,FALSE,FALSE
"660","2018-01-30","ecology text for non-academics suggestions","Patricia Swain Rice",23,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=3533",FALSE,FALSE,FALSE
"661","2018-01-30","Re: ecology text for non-academics suggestions","Andy Bunn",30,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=4863",FALSE,FALSE,FALSE
"662","2018-01-31","Re: ecology text for non-academics suggestions","Patricia Swain Rice",140,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=7296",FALSE,FALSE,FALSE
"663","2018-01-31","Re: ecology text for non-academics suggestions","Roger Long",336,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=8845",FALSE,FALSE,FALSE
"664","2018-01-30","IsoEcol 2018 conference AKA 11th International Conference on the Applications of Stable Isotope Techniques to Ecological Studies","Chris Harrod",48,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=6305",FALSE,TRUE,FALSE
"665","2018-01-31","Job Opportunity, Seasonal Field Ecology Technicians, NEON Great Lakes Domain","Peter Weishampel",121,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=8544",FALSE,FALSE,FALSE
"666","2018-01-29","Job: beach nest monitoring field technician, NJ","David Inouye",133,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=3081",FALSE,FALSE,TRUE
"667","2018-01-31","Job: Restoration Ecologist in St. Louis, MO","Susan Baron",27,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=8707",FALSE,FALSE,FALSE
"668","2018-01-31","Looking for Volunteers to help in Peruvian Amazon","Melanie Desch",54,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=7151",FALSE,FALSE,FALSE
"669","2018-01-31","MRes in Sexual Selection and Cognition - University College Cork","Michael Reichert",110,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=8233",FALSE,FALSE,FALSE
"670","2018-01-30","MS or PhD Position - GRA in Forest Operations and Biomass Utilization","Allison Jourden",98,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=4979",FALSE,FALSE,FALSE
"671","2018-01-31","MS positions in Agricultural, Environmental and Sustainability Sciences","Bradley Christoffersen",569,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=7425",FALSE,FALSE,FALSE
"672","2018-01-30","NEEDED: Caterpillar Identification Help","Sutton, Samantha Nicole",198,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=5149",FALSE,FALSE,FALSE
"673","2018-01-31","New Special Issue from AoB PLANTS: Deer and Invasive Plants","Gail Rice",40,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=8395",FALSE,FALSE,FALSE
"674","2018-01-31","Open Biology Chair Position at Virginia Commonwealth University","Julie Zinnert",174,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=8095",FALSE,FALSE,FALSE
"675","2018-01-29","OPS Biological Scientist I Seasonal Shorebird Position with FWC","Deyle, Anna",740,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=2577",FALSE,FALSE,FALSE
"676","2018-01-29","Paid Internship - Marine Invasions Lab Smithsonian Environmental Research Center","Kristen Larson",73,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=1150",FALSE,FALSE,FALSE
"677","2018-01-30","Ph.D. assistantship in water quality forecasting at Virginia Tech","Quinn Thomas",66,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=4708",FALSE,FALSE,TRUE
"678","2018-01-31","PhD Position: Mathematical Biology, U Glasgow","Colin Torney",19,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=6821",FALSE,FALSE,FALSE
"679","2018-01-29","Position Available-Development Manager","Mary Newton Lima",80,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=1017",FALSE,FALSE,FALSE
"680","2018-01-29","Position Available: Dean of the School of Forest Resources and Environmental Science","Rodney Chimner",92,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=65",FALSE,FALSE,FALSE
"681","2018-01-31","Post-doctoral Researcher, Ecosystem Indicators of the New York Bight and Northwest Atlantic","Lesley Thorne",82,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=7587",FALSE,FALSE,TRUE
"682","2018-01-30","Postdoc opportunity - Winter Weather Whiplash","Nora Casson",79,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=5601",FALSE,FALSE,FALSE
"683","2018-01-31","Postdoctoral Fellowship in Community and Spatial Ecology Impacts of Management on a Grassland Ecosystem","Conservation GIS Lab",508,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=6965",FALSE,FALSE,FALSE
"684","2018-01-31","project manager / lead technician; plant-microbe dynamics; Kellogg Biol Station, Michigan","Sarah Evans",100,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=8966",FALSE,FALSE,TRUE
"685","2018-01-30","REU in Plant Ecology and Genomics (second posting – updated)","cruzan",798,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=5998",FALSE,FALSE,FALSE
"686","2018-01-29","RFP JRS Biodiversity for Freshwater and Pollinator biodiversity data, knowledge, and information services in Sub-Saharan Africa now open until March 09 2018","Samantha Garvin",29,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=2174",FALSE,FALSE,FALSE
"687","2018-01-30","Robert Wood Johnson Foundation’s Health Policy Researc h Scholars Program","D'Andrilli, Juliana",216,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=3657",FALSE,FALSE,FALSE
"688","2018-01-31","Seasonal stream monitoring technicians in Utah","Kristin Schroder",66,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=9144",FALSE,FALSE,TRUE
"689","2018-01-29","SESYNC Invites Proposals for Graduate Student Research","Nicole Motzer",141,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=1320",FALSE,FALSE,FALSE
"690","2018-01-29","Smithsonian Bicoastal Science Communications Internship","Gustafson, Dan",231,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=346",FALSE,FALSE,FALSE
"691","2018-01-30","Spring 2018 field technician position: Moquah Barrens, Wisconsin","Jessica R. Miesel",391,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=4450",FALSE,FALSE,TRUE
"692","2018-01-31","stream fish sampling crew leader","Tom Blanchard",73,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=9298",FALSE,FALSE,TRUE
"693","2018-01-29","Summer REU - Coral Reef Ecology","Peter Lahanas",1891,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=475",FALSE,FALSE,FALSE
"694","2018-01-29","Re: Summer REU - Coral Reef Ecology","cruzan",1927,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=1698",FALSE,FALSE,FALSE
"695","2018-01-29","Re: Summer REU - Coral Reef Ecology","John A.",34,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=2973",FALSE,FALSE,FALSE
"696","2018-01-29","Re: Summer REU - Coral Reef Ecology","Carola Haas",196,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=3329",FALSE,FALSE,FALSE
"697","2018-01-29","Re: Summer REU - Coral Reef Ecology","cruzan",276,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=3433",FALSE,FALSE,FALSE
"698","2018-01-30","Re: Summer REU - Coral Reef Ecology","John A.",24,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=4342",FALSE,FALSE,FALSE
"699","2018-01-30","Re: Summer REU - Coral Reef Ecology","Erik Hoffner",389,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=4594",FALSE,FALSE,FALSE
"700","2018-01-29","Summer REU - Neotropical Herpetology","Peter Lahanas",1472,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=1584",FALSE,FALSE,FALSE
"701","2018-01-29","Summer REU - Tropical Rainforest and Canopy Ecology","Peter Lahanas",1222,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=583",FALSE,FALSE,FALSE
"702","2018-01-29","Summer REU - Tropical Rainforest Canopy Access Techniques","Peter Lahanas",1042,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=1449",FALSE,FALSE,FALSE
"703","2018-01-29","Tenure-track Position in Fisheries &amp; Aquaculture at SUNY Cobleskill","Amy Dechen Quinn",210,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=2006",FALSE,FALSE,FALSE
"704","2018-01-30","Translational Ecology and your career","David Inouye",59,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=5741",FALSE,FALSE,FALSE
"705","2018-01-30","Tree Fruit Research and Extension Technician - Washington","Chris Strohm",32,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=5271",FALSE,FALSE,FALSE
"706","2018-01-29","tropical ecology internships available","Helene Muller-Landau",80,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=2434",FALSE,FALSE,FALSE
"707","2018-01-29","UCLA/La Kretz Workshop in Conservation Genomics","David Inouye",1247,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=2851",FALSE,FALSE,FALSE
"708","2018-01-30","Undergraduate Summer REU - Bay Area of California","Dana Marie Calhoun",72,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=3844",FALSE,FALSE,FALSE
"709","2018-01-30","Urban Ecological Field Technician Positions for bird, insect and plant surveys in Miami this Spring","Anika Bratt",97,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=6647",FALSE,FALSE,FALSE
"710","2018-01-30","US Invasive Species Advisory Committee Stakeholder Input","jamie Reaser",10,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=3999",FALSE,FALSE,FALSE
"711","2018-01-29","Wildland Restoration Team Leader Opening - URGENT","Nate Hess",45,"/cgi-bin/wa?A2=ind1801e&L=ecolog-l&P=2715",FALSE,FALSE,FALSE
"712","2018-01-23","2018 Washington Botanical Symposium, Seattle, WA, USA","Antieau, Clayton",143,"/cgi-bin/wa?A2=ind1801d&L=ecolog-l&P=4553",FALSE,FALSE,FALSE
"713","2018-01-24","500 women scientists","David Inouye",67,"/cgi-bin/wa?A2=ind1801d&L=ecolog-l&P=10806",FALSE,FALSE,TRUE
"714","2018-01-25","&lt;No subject&gt;","David Hooper",438,"/cgi-bin/wa?A2=ind1801d&L=ecolog-l&P=12958",FALSE,FALSE,FALSE
"715","2018-01-28","Allied Whale Research Internships","Tanya Lubansky",157,"/cgi-bin/wa?A2=ind1801d&L=ecolog-l&P=17781",FALSE,FALSE,FALSE
